,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
CLX,-7.886780872315785,0.32204671157187986,-24.489555672905787,SEE,-0.23758782093287967,The Clorox Company,Consumer Staples,Household Products,CLX,D,GM,DTE,ES,GILD,MOS,GS,J,CDW,0.02530796243499695,0.28722046509511945,0.2621044656309965,0.0783681400993484,0.005083947139921807,0.023148574221772848,0.11505788559267849,0.2393945751997286,0.031651122870440355,0.006797529425795969,0.18184472974514315,0.056549030074173876,0.1411550803023212,0.4126723955285809,0.06353247906210277,0.010860740447067602,0.13713072008638816,0.014924791534664514,0.17543195867951492,0.1387995986763747,0.2326177687424125,0.2096637404339215,0.009148721768296848,0.007889480569256533
CME,16.602576401019586,0.49032889246004313,33.86008178657865,KR,0.07859731513564093,CME Group Inc.,Financials,Financial Exchanges & Data,CME,CAT,PKG,AZO,AMCR,LEN,FTNT,BLK,FCX,URI,0.04974920818588635,0.3728130822277981,0.012954608593763932,0.2176357034232448,0.27702816369623323,0.269451686363618,0.05626700275942897,0.03243925941912672,0.07032980337530179,0.028811963623982535,0.034460258880053156,0.0006215498652471006,0.11247643392963541,0.495070688099143,0.001150465877986023,0.2161590827431448,0.09271958359687632,0.09733474789701431,0.014339734654231773,0.04935631864898132,0.01917520415062875,0.054434511492167985,0.275697127156786,0.17963322378218285
CMS,-13.071622334330929,0.3906494699754691,-33.46125705777039,CARR,0.05396628326209948,CMS Energy,Utilities,Multi-Utilities,CMS,NFLX,INTC,EA,ATVI,FFIV,BIIB,MSCI,TTWO,ETSY,0.010468746916607274,0.3000950935094368,0.18288930257669372,0.028244021007730463,0.034462100248475694,0.2838609611633119,0.02716327417140131,0.29891196502374606,0.022200661328139158,0.07002390642853139,0.04574189444717189,0.006501913604798517,0.10622747788583944,0.3903490767644132,0.015853901081989304,0.04780614348793385,0.23762099788138538,0.06040167967221113,0.043280557653269644,0.15998910175964734,0.2019061483004698,0.0714873684438059,0.003366742984218753,0.15828735873506894
KO,-25.574400960713838,0.35295762283773846,-72.45742634795252,VNT,0.034104527931580454,Coca-Cola Company,Consumer Staples,Soft Drinks,KO,AMGN,EBAY,NFLX,FTNT,EA,AMZN,ATVI,EQIX,AKAM,-0.02148572626655333,0.28226323179232193,0.20845880339628575,0.03517305064893296,0.17494576045335294,0.04859601364629974,0.0012012700991259186,0.10942680236731578,0.15791355862678336,0.046154253749327065,0.01055119339743433,0.20757929361514213,0.02679828605697701,0.3016255740616496,0.007669827897412179,0.24779294916003403,0.2895742538312184,0.012981554160181881,0.06040878280362358,0.1331915829305589,0.06153311460578153,0.015846673405731135,0.13581314212955073,0.03518811907590774
CTSH,-5.79619880182658,0.4832499699594985,-11.994204163763039,KR,0.14319112596812156,Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,CTSH,ED,KMI,T,VLO,CPB,WFC,XOM,PSX,VNO,0.015651332765863744,0.33451337533602643,0.13087229777220202,0.17165294350357854,0.13805840122202198,0.2019030837572827,0.012800323567385934,0.22209972851676077,0.004214793235022128,0.012166650375556374,0.09937239860523946,0.006859379444950098,0.12674424809389595,0.46670289402406906,0.058340783824873,0.06859234540916072,0.01070597572275793,0.018500823796171652,0.02034240462735933,0.07691340687584107,0.31477422793543675,0.36257668482032834,0.0639129934408954,0.005340353547175823
CL,-10.437374592555448,0.31547491172180214,-33.08464224806416,VNT,0.01937776072696209,Colgate-Palmolive,Consumer Staples,Household Products,CL,AAL,AMT,COP,CCL,FRT,REG,EOG,WDC,AVB,0.019550962640048006,0.4069916165920125,0.3473497837793583,0.00014183185762253853,0.12105390577001283,0.12232529667442697,0.006380399472104488,0.16419772090824425,0.05004897783311481,0.0451405212408927,0.012639114510716351,0.13072244795350663,0.13210185755426068,0.6314924829004065,0.004618574249721711,0.20403181009800414,0.1013842672365333,0.2441967682495673,0.01831740053887845,0.02434769274902027,0.022496495502671132,0.32386197937919103,0.040276212130332195,0.01646879986608052
CMCSA,-12.37214871626366,0.38313576396818566,-32.29181371147331,VNT,0.05375479549048977,Comcast Corp.,Communication Services,Cable & Satellite,CMCSA,ED,HFC,EQR,NI,CPB,ATO,CBOE,NOC,SBAC,-0.030477044251915088,0.28402266689490796,0.19042081646134854,0.10714871158113556,0.01968849386616289,0.07919262143485592,0.023804576121250795,0.37848716793012227,0.03154013738135079,0.10783739285075057,0.02956291919720821,0.03231716317581435,0.03035783563580678,0.4180730484874006,0.07537485641941846,0.01550863993986992,0.31337858989230294,0.18278588352632855,0.0033395537605248344,0.09677736110517095,0.036428890639273646,0.06256080144316448,0.16739092054927993,0.046454502724666384
CMA,44.84423797701132,0.771901973786578,58.09576798596221,BIIB,-0.10517298437337058,Comerica Inc.,Financials,Diversified Banks,CMA,AMGN,BAX,CCI,KMB,NFLX,LLY,INTC,K,SJM,-0.010250310561502097,0.2661184484134963,0.02293395157333585,0.0010671226463338443,0.08263689797649347,0.007422270131206225,0.17771671759375424,0.17338364451546814,0.10934469436862734,0.030664693986339645,0.1570751148080337,0.2377548924004074,0.10333916499775134,0.37518383025663227,0.2088811197564299,0.03413897731742806,0.18881664870404424,0.012670791359063889,0.0593745122364411,0.011990219385832753,0.1958165398457657,0.2522926430359569,0.010483020587897632,0.02553552777113991
CAG,-15.237170344546247,0.3417285474231857,-44.588520506825034,APA,0.04334569593965826,Conagra Brands,Consumer Staples,Packaged Foods & Meats,CAG,EXC,AFL,KEY,MAA,USB,MAR,GD,FISV,JPM,-0.017293047873891656,0.3480506341928395,0.33386091125173445,0.21141749479968855,0.007986433512145993,0.023273706775528147,0.08351464404327287,0.008440361813488038,0.12204894776593884,0.07289483025594555,0.12934233494605812,0.007220334836199569,0.08114455454040789,0.5385995697147614,0.007988377080219,0.10247517209676997,0.07270626205006694,0.25989337953246217,0.07063572160623333,0.14261633948060465,0.04587946459400785,0.04520846357255202,0.024251905012435796,0.22834491497464834
CXO,49.0574330636655,0.7024136604509578,69.84122864605175,CTXS,-0.06855402031836469,Concho Resources,Energy,Oil & Gas Exploration & Production,CXO,ZTS,PCAR,ABC,QCOM,CHTR,XEL,JBHT,AMT,ENPH,0.012913022941083293,0.31790853301708893,0.038048797317420543,0.1288578545482796,0.24762351325168838,0.06602100517158535,0.007791377345378458,0.17605003591543203,0.15797229734458373,0.12791078326297925,0.04949921546499106,0.0002251203776615778,0.10725086385648468,0.4204958829154815,0.18723623539945755,0.00989294713843751,0.09760243362945108,0.13131424495445415,0.04448676068790026,0.000164018841380502,0.012821247435167965,0.2539363238594933,0.10072364013751679,0.16182214791674093
COP,49.262296340819354,0.7358971599299184,66.94182152504942,KR,-0.045604957204704,ConocoPhillips,Energy,Oil & Gas Exploration & Production,COP,PKI,TT,CHTR,XLNX,FB,ZTS,CL,AMGN,BBY,-0.011563734641051072,0.29655341481624775,0.01349867069843542,0.19521715692209637,0.007172203653366475,0.185731962307627,0.10790128013540255,0.06282064245452228,0.02030381882798494,0.24483010072074582,0.1608098558006932,0.0017143084791259714,0.07635947078351377,0.3687130106196145,0.19478988140315504,0.19247419245144334,0.08827817372169723,0.02952632647559387,0.04667498664205461,0.00039250104762980636,0.03112590072744353,0.0596909316866962,0.1823092665677927,0.1747378392764936
ED,-13.179734798560022,0.4128331068889091,-31.925091710502297,CMG,0.030390572651932502,Consolidated Edison,Utilities,Electric Utilities,ED,ADM,CMCSA,BKNG,NUE,BLL,CARR,MMC,AMT,KMB,-0.014712669347464659,0.2865195127415262,0.12786597557723173,0.046761796245978295,0.12157882173263003,0.020106645414447784,0.02916763206681892,0.1347918286626004,0.1357204466148363,0.12479310418625311,0.028705309890256492,0.23050843960894699,0.03295908140417158,0.3473791565341887,0.05151496558056697,0.32138011920683884,0.02310516727082571,0.042867894064204146,0.02844194901015561,0.001183776105838115,0.3282758359899237,0.021965825062125976,0.07282632552943258,0.10843814218008838
STZ,5.535255395066829,0.4591701150776112,12.054912141072668,KR,0.0825460569119599,Constellation Brands,Consumer Staples,Distillers & Vintners,STZ,JKHY,DLR,BAX,CPB,ED,KR,INTC,WBA,NOC,0.008875707606053843,0.2606974391333862,0.1517233311426556,0.17542669589074253,0.046282243830779564,0.004149676859362112,0.09577673800794097,0.06217970014263099,0.37614936341440064,0.031219446575233647,0.007352520417117728,0.04974028371913613,0.0955973818590303,0.31714086586672857,0.05731674202971853,0.007005322311876865,0.013721342850511782,0.2604094348891672,0.02988462746277827,0.009004682490463265,0.1907984784587139,0.23838986406335344,0.1871375117830313,0.006331993660385376
COO,8.140197576367413,0.4061368301363288,20.042992834791605,VNT,0.08822722823408326,The Cooper Companies,Health Care,Health Care Supplies,COO,HRL,DPZ,NEM,INTC,NLOK,FE,ILMN,K,SBAC,-0.019200389720808873,0.23692485868896543,0.025167120479966387,0.22687544692651684,0.2006455446596931,0.10418613514531438,0.012052683386795974,0.210645074151464,0.025015374989281983,0.05463248142999102,0.09711476956261372,0.04366536926836256,0.05832854683361938,0.2991073757735108,0.0348065048445798,0.07302475790818411,0.08689577533941534,0.28567872234366165,0.28459683369718797,0.06644423789564201,0.02271962454500869,0.029768432769641893,0.0886280782512511,0.027437032405427275
CPRT,-19.626714860057987,0.4423883674842756,-44.36535022760427,VNT,0.0622577399272169,Copart Inc,Industrials,Diversified Support Services,CPRT,CPB,BXP,WFC,XOM,KMI,ED,VNO,T,REGN,0.011505819569770735,0.28813239982288824,0.07313075539073692,0.2666259076439924,0.014108281699524758,0.0446455430466221,0.00831854786387847,0.0905270944806926,0.1721022861980789,0.0027657054433683236,0.2042998496436742,0.12347602858943131,0.12756448509847435,0.3963445988058912,0.008021340747345465,0.017487986357173364,0.025287226678251725,0.2178235279189954,0.2399164305250485,0.16923408232345602,0.018199446993543856,0.013216514912249486,0.04263150130575549,0.2481819422381808
GLW,14.097213745117243,0.5130092751715813,27.479451985351105,NEM,0.19563915115058533,Corning Inc.,Information Technology,Electronic Components,GLW,INCY,LHX,FTI,BDX,AMT,AVB,EOG,COG,WDC,0.06880305066761648,0.3287853293321335,0.16853864061491652,0.17930384048642198,0.08469318563343628,0.00925610987125388,0.2320660781330176,0.0627688177268876,0.04099608322993978,0.02472182275984531,0.18979543360800394,0.00785998793627708,0.17154156038789053,0.46667571529578594,0.03512608920747399,0.04351679844417302,0.05320978638405017,0.2813911833448727,0.06199843542339148,0.07758348736665469,0.02463671672985855,0.05528810855133465,0.3587382600620992,0.008511134486091636
CTVA,35.446782610340456,0.515275280958037,68.7919330118752,CLX,0.12152071703283238,Corteva,Materials,Fertilizers & Agricultural Chemicals,CTVA,KMI,VNO,KR,K,XOM,LMT,SBAC,BDX,T,0.01487162971061563,0.2619955006782504,0.029022509182163602,0.06092790747728951,0.0478189915534441,0.20313552385144143,0.2019667923607762,0.0029729348931321446,0.0009654164941159054,0.13182452863026806,0.19209732920107686,0.12926806635629234,0.11962635664490426,0.3720969939001947,0.07139876683173157,0.2816597901302293,0.0633773859774469,0.20800976034456695,0.0042512816964679805,0.26159242234391455,0.0008008244590547502,0.022282546403614892,0.0475154670084576,0.039111754804515474
COST,-9.574547960701175,0.28976681718553515,-33.04225119251897,CARR,-0.0403403389691469,Costco Wholesale Corp.,Consumer Staples,Hypermarkets & Super Centers,COST,TSN,SPG,XRX,INCY,OMC,UAL,FOXA,PBCT,SLG,0.011361825856445976,0.3160384952634443,0.32425091457324423,0.2028149528369553,0.016588209150914697,0.0729038811860339,0.18807140458708796,0.06562296368231939,0.0028944594992069096,0.055784922458021115,0.021543708507599308,0.04952458351861726,0.08120704729542737,0.46575793295896323,0.0461262391297303,0.05371041315819553,0.1349311676984784,0.002793531488735489,0.17174873873289687,0.00753617599498816,0.08444829144589645,0.25064396109294673,0.23659570979501446,0.011465771463117546
CCI,-6.957107649082555,0.42795080204791414,-16.25679310750217,VNT,0.025764170158085072,Crown Castle International Corp.,Real Estate,Specialized REITs,CCI,PSX,MAR,VLO,NTAP,USB,ALK,JPM,FOXA,NOC,0.020475997302639028,0.37102503655557034,0.2559965044669205,0.04279736839904101,0.016992355608194842,0.004631610065194877,0.045887034992006914,0.06001063434270561,0.0035968899018714072,0.03732434163364416,0.2503636458767017,0.282399614713719,0.06997435214400052,0.5196758715979205,0.02123438728503002,0.16224168644566234,0.033721649663926496,0.03656914248834774,0.005662834635653959,0.0207761168549926,0.2027283552242155,0.24049233248748397,0.2214767327561193,0.05509676215856811
CSX,7.548203481458737,0.4632056474976405,16.295577401174036,KR,0.16154601346918807,CSX Corp.,Industrials,Railroads,CSX,HFC,CPB,NI,T,CBOE,EQR,ED,INCY,IFF,0.0014209712705980856,0.28041464843111696,0.008384906888848737,0.028694297943341725,0.26689114019979604,0.029868310414598923,0.0652114558702137,0.0809614990563137,0.07144750587426364,0.20557907283985064,0.215172409384446,0.027789401528326773,0.06834952365413399,0.3563116695849633,0.006751744200943015,0.1591590954990589,0.02882333246855012,0.0034172699473482013,0.20780068736600124,0.004580973332236286,0.08581671109013805,0.007949060193791711,0.24389158415952716,0.2518095417424054
CMI,15.664900203759602,0.43468988800189434,36.036955623157574,DPZ,0.10630153496588376,Cummins Inc.,Industrials,Industrial Machinery,CMI,BDX,SLB,SPG,UAL,MTB,AEP,PBCT,EIX,NCLH,0.022138004476334266,0.3744011509842617,0.07255775696300536,0.3369133532570194,0.004443576148107424,0.049997306341488384,0.06929735273349936,0.03721151867541749,0.09635104582488892,0.0022095486547961656,0.31888809863371453,0.01213044276806305,0.12046780415774141,0.5339012319754128,0.19979983291422035,0.09056896968272943,0.17380606408169608,0.10318243471736269,0.03762543325199179,0.23466509626881366,0.007173171214874087,0.12759818831663333,0.013081545118304732,0.012499264433373831
CVS,24.707173127374695,0.39860265408948103,61.984467172735535,VNT,-0.10556205859277235,CVS Health,Health Care,Health Care Services,CVS,AMT,HRL,GIS,NEM,INCY,DXCM,NLOK,EQIX,AKAM,-0.012323273945572248,0.24420927127918077,0.052967323572644,0.005053749455529345,0.2712602721946916,0.1780428426625584,0.08584953682864446,0.12523037019304017,0.0643041948661506,0.1979244005365362,0.01147430272800614,0.007893006962198908,0.03639107796471574,0.2767721008533163,0.21042590148721427,0.0068067565550813175,0.007473191566139299,0.09369885287922995,0.2442196063961423,0.23203007971735987,0.04676126732590362,0.03543207618018572,0.1206977935970602,0.0024544742956834724
DHI,0.3990155733968881,0.602715727437697,0.6620294696692389,KR,0.05458998514238575,D. R. Horton,Consumer Discretionary,Homebuilding,DHI,FTI,LHX,AVB,WDC,VLO,IFF,PSX,PBCT,VRTX,0.04396779731354203,0.388744047644279,0.02844370174149995,0.09076236987213317,0.13148455352864494,0.16492687793667518,0.04337788895365845,0.0005255368122457076,0.24516246438888387,0.02480784630560494,0.01864155468120326,0.2518672057794506,0.1471044460097466,0.5599410452422104,0.04088714773914734,0.325341222394165,0.1176407816850286,0.01468028544832981,0.00011645421039875726,0.14423932803844902,0.22573658181173922,0.015806717180387373,0.08766396661740128,0.0278875148749534
DHR,16.386060140675674,0.33838618992968544,48.42413972059733,VNT,0.044349301930151484,Danaher Corp.,Health Care,Health Care Equipment,DHR,AEP,ALL,ETR,C,FOX,RL,CINF,JKHY,EIX,0.00513829499221353,0.32587235729987846,0.23047293034741673,0.13782224430109533,0.08918611053995973,0.01388388997838989,0.004949883893095754,0.10138218405281327,0.0547945056084209,0.02621112556659942,0.20472253372269097,0.13657459198951807,0.07115019572718856,0.48389243538834964,0.11912562955253682,0.01886517301584362,0.020302076649016856,0.03416732088139604,0.26653328258321,0.08251915426518555,0.3672725089528683,0.06000824129859136,0.01353590830863485,0.017670704492716675
DRI,9.14600378760383,0.8260206463055879,11.07236705100498,VNT,-0.13319197860445975,Darden Restaurants,Consumer Discretionary,Restaurants,DRI,NEM,INTC,DPZ,HRL,NLOK,BAX,PRGO,DXCM,FE,0.005374552393696807,0.2555059731300809,0.021607233415432445,0.20195579338565928,0.05877930700185165,0.2197151354143569,0.16696501637211403,0.12993282163284303,0.12413890144172672,0.03443678941808313,0.026047286571443635,0.016421715346489108,0.07039613873003547,0.33593993427442104,0.07987069186388795,0.20503338060647167,0.3063361653910374,0.019221034377924516,0.007686251370224078,0.10619493449897646,0.16750679449797468,0.01265209976398988,0.010749359264968398,0.08474928836454489
DVA,4.770012424735293,0.41486018411409076,11.49787954445754,VNT,0.12307826593442615,DaVita Inc.,Health Care,Health Care Facilities,DVA,CPB,BSX,SBAC,WFC,AVB,OXY,K,BXP,XOM,-0.008501182202261523,0.2776142294885152,0.16309613040525042,0.29958374167177837,0.12403781304322427,0.055337588060388306,0.03335337613099473,0.003370537922517241,0.002214947182885332,0.26348154645390215,0.0016774720036699352,0.05384684712538935,0.16907105649335574,0.5483801057427542,0.08565115898653916,0.00427777806348968,0.008723632261012762,0.02485776039608836,0.167492858519666,0.09627533212554414,0.23284226868311034,0.10714770500412842,0.018719796453451846,0.2540117095069694
