,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
FAST,0.3047286963588181,0.37584238719540536,0.8107885292895016,VNT,0.11480379761596297,Fastenal Co,Industrials,Building Products,FAST,REGN,MU,LLY,NLOK,FFIV,KEYS,DXCM,ANET,CLX,0.3197432134522653,0.24861592197453639,0.04,0.1,0.0,0.2,0.14,0.11,0.1,0.03,0.01,0.26,0.3427233137332574,0.255774525206394,0.01,0.06,0.04,0.19,0.21,0.07,0.04,0.12,0.04,0.21
FRT,-0.30289276292706785,0.6427324610330669,-0.4712579203487356,AKAM,-0.09675832988026406,Federal Realty Investment Trust,Real Estate,Retail REITs,FRT,ALB,TT,FFIV,ANET,LB,ABBV,FCX,KEYS,KSU,0.3376040001407503,0.3325379610624326,0.04,0.03,0.16,0.12,0.06,0.0,0.26,0.08,0.18,0.06,0.6318379155964665,0.4495274422057239,0.01,0.26,0.05,0.09,0.17,0.15,0.03,0.14,0.06,0.03
FDX,0.40848720695467944,0.5181278789297987,0.7883907111858489,NEM,0.07034776499812752,FedEx Corporation,Industrials,Air Freight & Logistics,FDX,VNT,REGN,LLY,DXCM,NLOK,CLX,NEM,FFIV,EA,0.4164000696224085,0.19610920491770847,0.02,0.21,0.0,0.03,0.02,0.17,0.19,0.11,0.23,0.0,0.46874663904236896,0.2003885919154567,0.05,0.3,0.04,0.01,0.03,0.06,0.08,0.14,0.15,0.14
FIS,-0.04097561783023929,0.4376409886236007,-0.09362838238508997,VNT,0.001052097727767568,Fidelity National Information Services,Information Technology,Data Processing & Outsourced Services,FIS,VNT,REGN,LLY,CLX,NEM,NLOK,MKTX,ENPH,DXCM,0.396481969904999,0.21197740188016728,0.1,0.21,0.03,0.05,0.2,0.07,0.2,0.09,0.01,0.03,0.6903213795312111,0.27370307927407195,0.01,0.32,0.07,0.12,0.11,0.04,0.0,0.18,0.14,0.01
FITB,0.08343993533621534,0.7177480100225178,0.11625240916181376,CLX,-0.0172298971086353,Fifth Third Bancorp,Financials,Regional Banks,FITB,NFLX,LLY,AMZN,EBAY,MKTX,ATVI,EA,TSCO,WST,0.4522179631712633,0.2746588912104898,0.01,0.06,0.17,0.14,0.19,0.07,0.04,0.03,0.13,0.14,0.5042519712353384,0.29450847606434655,0.0,0.1,0.0,0.2,0.07,0.1,0.02,0.01,0.25,0.25
FE,-0.3501635324290988,0.5265952656526839,-0.6649576159692429,VNT,-0.02970576161689912,FirstEnergy Corp,Utilities,Electric Utilities,FE,MU,VNT,FFIV,MS,KEYS,LLY,ANET,AMAT,ALXN,0.39333238402352316,0.26258782560042077,0.14,0.02,0.31,0.17,0.08,0.01,0.06,0.04,0.01,0.16,0.46969272314109206,0.2701502130336768,0.03,0.01,0.26,0.12,0.04,0.08,0.17,0.11,0.09,0.08
FRC,0.26468177018053307,0.4639694800902776,0.5704723727281203,VNT,0.13232791639121058,First Republic Bank,Financials,Regional Banks,FRC,REGN,CLX,NLOK,DXCM,NEM,LLY,NFLX,EBAY,CHD,0.3182920221285896,0.23558031092859533,0.11,0.07,0.14,0.15,0.0,0.09,0.1,0.05,0.14,0.13,0.3858210069147753,0.2562355575638137,0.01,0.02,0.12,0.07,0.03,0.18,0.11,0.18,0.25,0.03
FISV,-0.06776170912035122,0.45461240671599706,-0.14905380521804135,KR,0.05876702791434142,Fiserv Inc,Information Technology,Data Processing & Outsourced Services,FISV,ETSY,PYPL,MSFT,PGR,CHRW,ADBE,ODFL,POOL,TMUS,0.4006767814227877,0.2873884801487919,0.03,0.04,0.11,0.01,0.27,0.35,0.0,0.04,0.04,0.12,0.6834813364535989,0.3604740079409125,0.02,0.27,0.0,0.03,0.01,0.14,0.01,0.25,0.06,0.22
FLT,-0.13574659682061463,0.5203139616539121,-0.2608936273574507,CLX,-0.041658038755559186,FleetCor Technologies Inc,Information Technology,Data Processing & Outsourced Services,FLT,PGR,MSCI,AMD,TTWO,PYPL,TMUS,CHD,ODFL,ADBE,0.27766410155115806,0.2814886447858651,0.15,0.09,0.01,0.0,0.24,0.0,0.07,0.3,0.13,0.01,0.5255425309512787,0.3524195453395943,0.0,0.07,0.08,0.09,0.12,0.27,0.09,0.03,0.23,0.01
FLIR,0.03288653026014309,0.5802173678713453,0.056679672276606516,OTIS,0.012041606678084921,FLIR Systems,Information Technology,Electronic Equipment & Instruments,FLIR,TT,NDAQ,DE,LB,ANSS,TYL,NEE,INTU,PKI,0.33008663689660445,0.3035522466644018,0.09,0.06,0.07,0.1,0.0,0.05,0.22,0.18,0.04,0.18,0.4533254396752037,0.35647338603263257,0.03,0.08,0.0,0.27,0.15,0.01,0.33,0.05,0.05,0.02
FLS,-0.21045271078620195,0.6212773225979827,-0.3387419806442574,KR,-0.10371901800355789,Flowserve Corporation,Industrials,Industrial Machinery,FLS,ENPH,IDXX,UPS,TYL,COST,NDAQ,CHTR,AAPL,TSLA,0.3492674501042456,0.2840878153193599,0.05,0.01,0.01,0.25,0.24,0.23,0.03,0.12,0.04,0.03,1.0850348613738041,0.44441239511160197,0.0,0.19,0.05,0.1,0.11,0.25,0.02,0.0,0.02,0.26
FMC,0.1929061994672774,0.5010327495519513,0.38501714636375334,CLX,0.07768586801807609,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,FMC,REGN,NLOK,CLX,LLY,DXCM,NEM,MKTX,NFLX,MU,0.33637580982023707,0.2437022491736953,0.06,0.01,0.17,0.27,0.21,0.04,0.17,0.01,0.04,0.01,0.36508525615220166,0.25328654951513674,0.01,0.04,0.19,0.13,0.17,0.06,0.21,0.03,0.15,0.0
F,0.05737857513624922,0.5420050203430099,0.10586354919726938,REGN,-0.041528062331345074,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,F,LLY,NFLX,NEM,MKTX,AMZN,EBAY,DXCM,ATVI,EA,0.36799586975689313,0.26039227971596757,0.07,0.17,0.06,0.15,0.02,0.12,0.18,0.0,0.06,0.15,0.4265273080732901,0.2729372769557116,0.0,0.2,0.05,0.22,0.04,0.22,0.13,0.03,0.07,0.04
FTNT,0.2858616152669656,0.5284253027801988,0.5409688252302921,CARR,0.08233383545775642,Fortinet,Information Technology,Systems Software,FTNT,TT,FDX,BLL,LB,CARR,UPS,COST,PWR,DE,0.5731487238104536,0.2832244379863956,0.07,0.03,0.0,0.16,0.02,0.23,0.23,0.21,0.03,0.01,0.747626247422901,0.34984224786512136,0.13,0.1,0.13,0.04,0.0,0.34,0.09,0.01,0.02,0.14
FTV,0.09266818816693863,0.44749165358165516,0.20708361245452633,KR,0.03741834800903697,Fortive Corp,Industrials,Industrial Machinery,FTV,NLOK,CLX,DXCM,REGN,NEM,LLY,NFLX,MKTX,EA,0.2748873581426247,0.2401496218388816,0.1,0.2,0.21,0.01,0.02,0.13,0.02,0.01,0.03,0.26,0.3731534696630242,0.25992483326995963,0.01,0.15,0.19,0.12,0.01,0.15,0.2,0.13,0.05,0.0
FBHS,0.28628555236097336,0.5550968604610067,0.5157398154318759,KR,0.08136592333466416,Fortune Brands Home & Security,Industrials,Building Products,FBHS,REGN,VNT,LLY,NLOK,CLX,DXCM,NEM,FFIV,MU,0.4450538983726271,0.20107043577019468,0.02,0.09,0.27,0.05,0.07,0.27,0.01,0.08,0.06,0.07,0.5237668505564044,0.22671210073534392,0.0,0.07,0.32,0.14,0.0,0.01,0.15,0.16,0.1,0.05
FOXA,-0.128773969207622,0.4826743018590301,-0.2667926771979498,KR,0.06314016268169251,Fox Corporation (Class A),Communication Services,Movies & Entertainment,FOXA,TGT,PKI,BLL,QCOM,KLAC,INTU,ANSS,DVA,TER,0.3886748474215419,0.3041762363679203,0.07,0.27,0.17,0.14,0.03,0.0,0.01,0.01,0.27,0.04,0.46087107294840435,0.33322600718853607,0.01,0.23,0.13,0.11,0.04,0.06,0.01,0.02,0.16,0.22
FOX,-0.13807327397574531,0.47518993341072235,-0.29056439176796284,KR,0.05691130239328288,Fox Corporation (Class B),Communication Services,Movies & Entertainment,FOX,ADSK,TER,MTD,FDX,IPGP,QCOM,LOW,BLL,ANSS,0.33249098164080104,0.33902545544051765,0.12,0.02,0.03,0.23,0.06,0.14,0.04,0.08,0.2,0.07,0.5028288333008517,0.3941921198892666,0.0,0.0,0.34,0.03,0.08,0.14,0.19,0.04,0.16,0.01
BEN,0.07186457125813331,0.5284680522761651,0.13598659549731598,DPZ,0.14765475707781048,Franklin Resources,Financials,Asset Management & Custody Banks,BEN,NFLX,DXCM,LLY,MKTX,AMZN,DG,NLOK,WST,NEM,0.37803803961698856,0.2469159541555075,0.04,0.07,0.0,0.07,0.08,0.11,0.23,0.18,0.11,0.09,0.48346848558453376,0.2763147514371161,0.0,0.18,0.04,0.11,0.0,0.12,0.12,0.05,0.3,0.07
FCX,0.7833361459655216,0.6950713562185036,1.1269866596535032,KR,0.05240284594073956,Freeport-McMoRan Inc.,Materials,Copper,FCX,REGN,NLOK,DXCM,CLX,NEM,LLY,EBAY,EA,NFLX,0.33270496888062684,0.24126263273213128,0.0,0.02,0.21,0.04,0.18,0.17,0.09,0.09,0.16,0.03,0.44410141547929316,0.27887361264481825,0.16,0.01,0.14,0.04,0.07,0.11,0.14,0.15,0.01,0.15
GPS,0.28250037946632806,0.9021684276718462,0.31313485464721275,CTXS,-0.04933362405652062,Gap Inc.,Consumer Discretionary,Apparel Retail,GPS,DXCM,NLOK,CLX,LLY,NEM,REGN,VNT,EA,MKTX,0.41552068567816336,0.20253948474321606,0.04,0.03,0.1,0.26,0.04,0.09,0.01,0.23,0.14,0.05,0.5240975507404093,0.2095394463165204,0.02,0.09,0.1,0.07,0.04,0.12,0.05,0.39,0.05,0.07
GRMN,0.21873173087260156,0.3598204701628389,0.6078912930484839,DPZ,0.16534581308342672,Garmin Ltd.,Consumer Discretionary,Consumer Electronics,GRMN,REGN,NLOK,DXCM,CLX,NEM,LLY,NFLX,EBAY,MKTX,0.327653568847256,0.23482954157616476,0.14,0.01,0.22,0.03,0.19,0.11,0.11,0.09,0.07,0.01,0.3950617292841163,0.2609826289107034,0.03,0.01,0.07,0.06,0.09,0.2,0.19,0.13,0.21,0.02
IT,0.014210467885704446,0.4711986743139727,0.030158123654303023,VNT,0.02134521908194922,Gartner Inc,Information Technology,IT Consulting & Other Services,IT,NFLX,LLY,NEM,AMZN,EBAY,MKTX,DXCM,DG,NLOK,0.35614104094320076,0.242803903927831,0.01,0.0,0.16,0.12,0.05,0.06,0.01,0.06,0.25,0.27,0.39782106798471784,0.2512549221210999,0.0,0.02,0.19,0.11,0.17,0.09,0.0,0.07,0.2,0.15
GD,-0.11775475631939263,0.39066664290849534,-0.3014200430390315,DPZ,0.1172027517618792,General Dynamics,Industrials,Aerospace & Defense,GD,FAST,TYL,CMG,UPS,FDX,CHRW,TGT,AAPL,IDXX,0.35556790472046573,0.26298074098203156,0.02,0.03,0.23,0.01,0.08,0.04,0.22,0.17,0.02,0.16,0.4631615080410918,0.3039751955173871,0.01,0.03,0.06,0.07,0.07,0.02,0.02,0.35,0.13,0.25
GE,0.018489453741000843,0.6125203356674789,0.03018586104713147,KR,-0.056053689935061324,General Electric,Industrials,Industrial Conglomerates,GE,UPS,TMO,AAPL,DHR,NDAQ,LOW,SNPS,TTWO,CHTR,0.33011719855667043,0.28891913417047416,0.07,0.14,0.08,0.04,0.17,0.04,0.05,0.0,0.2,0.18,0.47311909381125444,0.33585202702616707,0.02,0.0,0.02,0.27,0.26,0.0,0.01,0.19,0.19,0.04
GIS,0.10433715112803636,0.3013824673422549,0.346195158756695,TDG,-0.047124415628192313,General Mills,Consumer Staples,Packaged Foods & Meats,GIS,MU,SIVB,MS,CTVA,AMAT,KEYS,ALB,CAT,TT,0.3215295546368562,0.3217714009206167,0.25,0.0,0.0,0.0,0.18,0.11,0.16,0.03,0.08,0.17,0.5493494314636578,0.42205792258382513,0.13,0.05,0.13,0.01,0.01,0.14,0.11,0.32,0.04,0.06
GM,0.30858805971535574,0.5983489195940331,0.5157326262487882,KR,-0.0654286552660727,General Motors,Consumer Discretionary,Automobile Manufacturers,GM,NEM,NLOK,DXCM,CLX,LLY,NFLX,EBAY,EA,REGN,0.33579786284578605,0.23497731116033993,0.04,0.13,0.22,0.02,0.25,0.03,0.09,0.13,0.04,0.04,0.395717270069491,0.25914493225795165,0.03,0.19,0.1,0.09,0.08,0.16,0.15,0.19,0.01,0.0
GPC,0.002852299291491612,0.4985837727374482,0.00572080249589996,VNT,0.05295150623102324,Genuine Parts,Consumer Discretionary,Specialty Stores,GPC,NLOK,CLX,DXCM,NEM,LLY,REGN,NFLX,MKTX,MSCI,0.34156687446545225,0.2470522646807167,0.04,0.21,0.2,0.06,0.14,0.18,0.06,0.1,0.01,0.0,0.3784884081118114,0.2651301087998023,0.01,0.1,0.15,0.04,0.21,0.19,0.06,0.21,0.02,0.02
GILD,-0.003024468054001801,0.36211910003872533,-0.008352136227220166,HLT,-0.03199350921993196,Gilead Sciences,Health Care,Biotechnology,GILD,NEM,VNT,NLOK,CLX,DXCM,LLY,EA,EBAY,MKTX,0.40460040120368723,0.1928920725457533,0.08,0.01,0.25,0.16,0.24,0.01,0.01,0.09,0.11,0.03,0.4944977281182978,0.21240244369614147,0.0,0.08,0.29,0.15,0.16,0.14,0.03,0.0,0.12,0.04
GL,-0.08079395243393367,0.5130874371977642,-0.15746624566602377,CLX,0.10655102653290148,Globe Life Inc.,Financials,Life & Health Insurance,GL,ROL,PYPL,MSFT,ODFL,ADBE,ETSY,MSCI,CHD,TMUS,0.4190278392133132,0.29097959272983825,0.01,0.35,0.01,0.01,0.15,0.01,0.02,0.0,0.26,0.17,0.7744506560648685,0.4031165810996397,0.01,0.16,0.2,0.09,0.14,0.02,0.29,0.0,0.01,0.08
GPN,0.0636829620158328,0.5272669590507394,0.12077935270301003,KR,0.04005082926775391,Global Payments Inc.,Information Technology,Data Processing & Outsourced Services,GPN,DXCM,NLOK,NEM,NFLX,CLX,AMZN,LLY,MKTX,EBAY,0.37487432786714725,0.24336245795361258,0.02,0.02,0.17,0.11,0.01,0.19,0.14,0.13,0.01,0.2,0.4231754112106652,0.2625637274794805,0.0,0.06,0.04,0.19,0.09,0.08,0.2,0.18,0.0,0.16
GS,0.2760271342753816,0.5055236921519021,0.5460221519992375,CLX,0.12746834916322294,Goldman Sachs Group,Financials,Investment Banking & Brokerage,GS,NEM,DXCM,NLOK,CLX,NFLX,AMZN,MKTX,CHD,EBAY,0.33019849327358475,0.24018898923145382,0.04,0.06,0.08,0.18,0.17,0.04,0.09,0.0,0.19,0.13,0.39640326159970696,0.2592067144345189,0.0,0.18,0.03,0.19,0.03,0.14,0.17,0.0,0.05,0.2
GWW,0.14673304870747025,0.4126270072411997,0.35560699162306153,VNT,-0.069564291878399,Grainger (W.W.) Inc.,Industrials,Industrial Machinery,GWW,REGN,NLOK,LLY,DXCM,CLX,NEM,VNT,EA,NFLX,0.4140117558815609,0.19926101670374505,0.02,0.05,0.2,0.0,0.01,0.27,0.07,0.24,0.1,0.03,0.5018780190515305,0.21951683792523313,0.02,0.02,0.2,0.03,0.15,0.05,0.09,0.31,0.04,0.09
HAL,-0.12893023880259155,0.9432133377228188,-0.1366925526242719,KR,-0.03685317578754489,Halliburton Co.,Energy,Oil & Gas Equipment & Services,HAL,WST,NVDA,EBAY,ATVI,LLY,DG,BIO,ROL,AMZN,0.44044048049256224,0.2687049286929965,0.0,0.08,0.01,0.17,0.08,0.12,0.18,0.1,0.15,0.1,0.5274603169409667,0.29525077980145387,0.0,0.23,0.09,0.17,0.02,0.11,0.07,0.02,0.1,0.2
HBI,0.09731420563932391,0.6233624885812137,0.1561117446460616,CPB,0.06274541362930479,Hanesbrands Inc,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",HBI,REGN,LLY,CLX,NLOK,NEM,VNT,DXCM,FFIV,ANET,0.4375181058445632,0.20176743927806062,0.02,0.06,0.15,0.12,0.21,0.02,0.24,0.05,0.11,0.0,0.4748621523954795,0.20697716752770823,0.02,0.03,0.23,0.17,0.15,0.07,0.3,0.0,0.01,0.01
HIG,-0.12583283336848616,0.6300386192914842,-0.19972241306412716,CLX,-0.015250141053788743,Hartford Financial Svc.Gp.,Financials,Property & Casualty Insurance,HIG,UPS,LOW,CHTR,ENPH,TYL,IDXX,NDAQ,TSLA,COST,0.3063956111735326,0.2765218728450056,0.06,0.1,0.02,0.18,0.0,0.23,0.04,0.09,0.02,0.26,1.1448151504900062,0.468622149844667,0.02,0.07,0.02,0.01,0.21,0.12,0.21,0.01,0.25,0.08
HAS,-0.015911087408823393,0.5272254984875409,-0.03017890343784159,CLX,0.014834432131212508,Hasbro Inc.,Consumer Discretionary,Leisure Products,HAS,NFLX,LLY,EBAY,AMZN,MKTX,ATVI,WST,EA,TSCO,0.4126359495881333,0.2731360346537091,0.02,0.02,0.16,0.14,0.12,0.07,0.07,0.08,0.14,0.16,0.4941000665024752,0.29025558297873466,0.05,0.05,0.04,0.07,0.28,0.08,0.0,0.33,0.01,0.08
HCA,0.15255135082872898,0.5823055361487269,0.2619781907582032,CLX,-0.017765152781773964,HCA Healthcare,Health Care,Health Care Facilities,HCA,NEM,NLOK,LLY,DXCM,CLX,NFLX,MKTX,EBAY,AMZN,0.33689218095388873,0.23965645019128837,0.07,0.15,0.25,0.1,0.0,0.21,0.08,0.04,0.07,0.03,0.42961750856517683,0.26522880509327795,0.0,0.1,0.11,0.15,0.05,0.03,0.08,0.0,0.23,0.25
PEAK,-0.02558059318772103,0.5745532836076844,-0.044522577657371686,KR,0.048902156755199405,Healthpeak Properties,Real Estate,Health Care REITs,PEAK,PYPL,ROL,ODFL,ETSY,TMUS,TTWO,ABMD,MSFT,CDNS,0.45698292163077403,0.30398013728180495,0.1,0.0,0.19,0.24,0.02,0.14,0.07,0.2,0.02,0.01,0.7083578652561278,0.3474817784129285,0.01,0.0,0.15,0.09,0.22,0.16,0.11,0.19,0.01,0.07
HSIC,0.03620345788951023,0.4298676511654327,0.08422001002252083,DPZ,0.024826971639300557,Henry Schein,Health Care,Health Care Distributors,HSIC,NEM,NLOK,DXCM,CLX,LLY,NFLX,MKTX,DG,AMZN,0.3076477994155067,0.22664929827894584,0.08,0.07,0.21,0.04,0.24,0.02,0.02,0.03,0.19,0.09,0.4120168766258316,0.26535957222141626,0.0,0.18,0.0,0.02,0.07,0.21,0.1,0.03,0.12,0.26
HSY,0.030150834000855293,0.36557047728614467,0.08247611848933631,VNT,0.00046290289308897035,The Hershey Company,Consumer Staples,Packaged Foods & Meats,HSY,LLY,NEM,NLOK,MKTX,EBAY,NFLX,DXCM,ATVI,EA,0.3087035443720483,0.25212083323063855,0.14,0.12,0.09,0.19,0.06,0.15,0.05,0.02,0.04,0.12,0.40530240083961977,0.27127648868461646,0.01,0.16,0.22,0.02,0.03,0.24,0.14,0.08,0.07,0.02
HES,-0.030825282543219035,0.7940750565047425,-0.038819104429374474,DPZ,-0.08825971265321811,Hess Corporation,Energy,Integrated Oil & Gas,HES,PYPL,CDNS,AAPL,TSLA,MSCI,SNPS,CHRW,CTLT,BLL,0.4247081838153298,0.31401150663718347,0.01,0.06,0.23,0.03,0.01,0.04,0.07,0.28,0.0,0.26,1.095315538041171,0.4863910607661167,0.04,0.07,0.22,0.02,0.34,0.01,0.22,0.03,0.0,0.06
HPE,-0.18758160742362123,0.5335289904085444,-0.3515865319333117,CLX,0.01992940954785945,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",HPE,NEE,INTU,IPGP,TGT,MTD,JBHT,PKI,HOLX,QCOM,0.3771111371481522,0.29843737102090057,0.0,0.08,0.01,0.11,0.23,0.17,0.05,0.15,0.16,0.01,0.39584011834172317,0.3053427620875356,0.01,0.11,0.03,0.11,0.24,0.15,0.04,0.31,0.01,0.0
HLT,0.0008130933183916947,0.4962825206641656,0.001638367833917558,GILD,-0.21731246927103387,Hilton Worldwide Holdings Inc,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",HLT,MKTX,EBAY,AMZN,NFLX,ATVI,EA,LLY,TSCO,DG,0.30421537375468655,0.25005179795923377,0.14,0.13,0.15,0.04,0.01,0.13,0.09,0.09,0.02,0.17,0.42159695792941376,0.2678353964622883,0.01,0.02,0.16,0.22,0.02,0.08,0.02,0.11,0.19,0.16
HFC,-0.5071892232692392,0.7711144129538579,-0.6577353694199314,NEM,-0.103694450164557,HollyFrontier Corp,Energy,Oil & Gas Refining & Marketing,HFC,AMAT,SIVB,KEYS,FFIV,ANET,ABBV,MS,ALXN,CAT,0.3061816090738567,0.31575109279061353,0.01,0.02,0.01,0.07,0.11,0.14,0.23,0.01,0.16,0.23,0.36275269851512937,0.3409855015632199,0.0,0.01,0.18,0.05,0.17,0.17,0.22,0.02,0.15,0.02
HOLX,0.3216535699207533,0.46056733569849745,0.6983855453685893,AAL,0.12524799641081089,Hologic,Health Care,Health Care Equipment,HOLX,REGN,NLOK,LLY,CLX,DXCM,NEM,MU,VNT,FFIV,0.4069791691923705,0.20317389636342814,0.06,0.02,0.24,0.04,0.19,0.01,0.04,0.01,0.2,0.18,0.5337450112812965,0.22810682320428657,0.08,0.01,0.04,0.04,0.07,0.17,0.15,0.01,0.36,0.08
HD,0.2464588131493209,0.4292190027634198,0.5742029396707907,VNT,-0.08104428708450899,Home Depot,Consumer Discretionary,Home Improvement Retail,HD,MU,LLY,REGN,FFIV,KEYS,ANET,VNT,ALXN,AMAT,0.43885859479734357,0.24778248814651493,0.12,0.0,0.01,0.25,0.12,0.07,0.04,0.27,0.09,0.02,0.5230892349965008,0.28123898627391564,0.02,0.07,0.03,0.22,0.05,0.02,0.14,0.32,0.01,0.14
HON,0.16303669134702883,0.4353335899958868,0.37450978994882816,CLX,0.059955575260147394,Honeywell Int'l Inc.,Industrials,Industrial Conglomerates,HON,NLOK,CLX,DXCM,NEM,LLY,REGN,EBAY,NFLX,EA,0.3174033000924458,0.23452729322448282,0.14,0.2,0.14,0.0,0.13,0.09,0.07,0.13,0.06,0.02,0.3802685352507117,0.25234203452417997,0.0,0.16,0.05,0.02,0.18,0.18,0.06,0.17,0.15,0.02
HRL,0.023012503029193207,0.2887272306126041,0.07970326519035514,SPG,-0.18788267198916853,Hormel Foods Corp.,Consumer Staples,Packaged Foods & Meats,HRL,KEYS,AMAT,FFIV,MU,CTVA,SIVB,ALB,MS,ALXN,0.24098671053649967,0.30054863625812783,0.31,0.25,0.0,0.04,0.0,0.07,0.03,0.0,0.1,0.19,0.5131315069644032,0.38077856665070176,0.05,0.19,0.0,0.18,0.08,0.01,0.0,0.33,0.03,0.14
HST,-0.17111693075431975,0.6515340299820437,-0.26263698115512973,BIIB,-0.1635426224838959,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,HST,MNST,ANSS,CHTR,ENPH,TYL,UPS,FDX,TSLA,ADSK,0.4104027084469806,0.3025756826991479,0.01,0.26,0.02,0.1,0.01,0.25,0.27,0.03,0.04,0.01,1.171634565295324,0.49771842043867065,0.0,0.2,0.02,0.01,0.16,0.12,0.0,0.05,0.31,0.13
HWM,-0.1175906892085372,0.7432839690547763,-0.15820425853940534,KR,-0.06574171126884104,Howmet Aerospace,Industrials,Aerospace & Defense,HWM,NOW,CMG,ETSY,CHRW,FAST,ABT,SNPS,CDNS,TMUS,0.3495933896565444,0.2942874148079457,0.02,0.01,0.09,0.02,0.25,0.21,0.18,0.01,0.07,0.13,0.8075453437427357,0.4085788081272801,0.01,0.02,0.09,0.4,0.07,0.0,0.17,0.04,0.05,0.15
HPQ,0.22045162970391222,0.532373223091203,0.4140922573525937,CLX,0.07377122592958643,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",HPQ,NLOK,NEM,DXCM,LLY,MKTX,CLX,NFLX,EBAY,AMZN,0.36761560407712623,0.2399725342184316,0.03,0.16,0.12,0.04,0.12,0.02,0.2,0.06,0.15,0.09,0.4065851166037515,0.2532210297985176,0.0,0.13,0.09,0.07,0.13,0.02,0.08,0.0,0.22,0.24
HUM,0.10475883535308629,0.49061717880962125,0.21352459693168804,VNT,0.03741308074391765,Humana Inc.,Health Care,Managed Health Care,HUM,MU,LLY,VNT,REGN,ANET,ALB,AMAT,KEYS,NLOK,0.4942176232529646,0.24241731575312056,0.08,0.03,0.1,0.3,0.13,0.09,0.04,0.03,0.01,0.19,0.6141056493550194,0.288269744695854,0.06,0.04,0.1,0.25,0.07,0.0,0.28,0.03,0.0,0.17
HBAN,0.0286970885597387,0.6340775288028019,0.0452580122401144,TTWO,-0.08539499264574557,Huntington Bancshares,Financials,Regional Banks,HBAN,CHD,NVDA,EA,TSCO,WST,DG,MSFT,ATVI,ODFL,0.336762593741682,0.25984904949497634,0.11,0.16,0.01,0.17,0.09,0.16,0.13,0.0,0.06,0.08,0.516929037796724,0.3175877936365321,0.02,0.07,0.14,0.01,0.23,0.22,0.01,0.0,0.11,0.19
HII,-0.33253487745381916,0.44100077425093664,-0.7540460173083537,NEM,0.07460814077170394,Huntington Ingalls Industries,Industrials,Aerospace & Defense,HII,MS,FFIV,AMAT,SIVB,ANET,KEYS,MU,CTVA,CAT,0.21928847919987476,0.3423474038410484,0.19,0.01,0.21,0.01,0.0,0.21,0.22,0.0,0.07,0.07,0.43273387362101223,0.4186566461244318,0.01,0.02,0.05,0.13,0.09,0.27,0.02,0.03,0.33,0.06
IEX,0.14958043745996924,0.37813700976253917,0.3955720640883634,VNT,0.21308204522079593,IDEX Corporation,Industrials,Industrial Machinery,IEX,REGN,CLX,NLOK,DXCM,LLY,NEM,MKTX,NFLX,EBAY,0.286881427446616,0.23681469063351532,0.23,0.07,0.2,0.21,0.03,0.0,0.05,0.01,0.08,0.1,0.3770010280023772,0.24872123565975213,0.01,0.02,0.07,0.21,0.04,0.16,0.13,0.01,0.1,0.24
IDXX,0.5954191707313345,0.40265661591376506,1.4787269032699875,VNT,-0.019300462159362736,IDEXX Laboratories,Health Care,Health Care Equipment,IDXX,REGN,NLOK,LLY,DXCM,CLX,MU,NEM,FFIV,EA,0.34832155305945134,0.23680703294654795,0.09,0.01,0.2,0.11,0.09,0.2,0.0,0.08,0.13,0.07,0.4121396700279903,0.26296257832422537,0.25,0.01,0.01,0.22,0.05,0.2,0.03,0.08,0.13,0.02
INFO,0.1293273598678805,0.42904704788367304,0.30142931994475547,VNT,-0.10266145196317882,IHS Markit Ltd.,Industrials,Research & Consulting Services,INFO,REGN,NLOK,DXCM,CLX,LLY,NEM,VNT,NFLX,MKTX,0.42608342152130974,0.2040221516868163,0.02,0.06,0.22,0.0,0.2,0.01,0.11,0.23,0.07,0.07,0.5354258189208538,0.21449460801734593,0.04,0.02,0.01,0.03,0.1,0.09,0.14,0.36,0.21,0.01
ITW,0.1526588468155791,0.4084730460729439,0.3737305271014571,VNT,0.1401612180803683,Illinois Tool Works,Industrials,Industrial Machinery,ITW,VNT,REGN,LLY,NLOK,DXCM,CLX,NEM,FFIV,MU,0.4577196527896784,0.19843440599423617,0.02,0.27,0.03,0.14,0.19,0.02,0.17,0.08,0.07,0.01,0.5004176137999642,0.21192412601890553,0.04,0.34,0.02,0.17,0.07,0.01,0.13,0.05,0.09,0.09
