,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
FRT,-0.2797047835588739,0.6416818584793291,-0.43589323877992137,AKAM,-0.09744154315488264,Federal Realty Investment Trust,Real Estate,Retail REITs,FRT,ALB,FFIV,ANET,TT,GOOGL,LB,GOOG,ABBV,FCX,0.31711917027764847,0.31243598639888304,0.02,0.03,0.17,0.02,0.06,0.25,0.03,0.14,0.27,0.0,0.6421773830676516,0.44914351814404047,0.01,0.35,0.06,0.07,0.07,0.18,0.01,0.0,0.02,0.23
FDX,0.40750443424256216,0.5173314311361253,0.7877047666476225,NEM,0.07023508257169549,FedEx Corporation,Industrials,Air Freight & Logistics,FDX,REGN,VNT,LLY,DXCM,NLOK,CLX,NEM,FFIV,MU,0.4497735918091402,0.1956730379624972,0.02,0.01,0.28,0.12,0.02,0.16,0.16,0.08,0.12,0.03,0.49991080968538704,0.21718889968573593,0.07,0.12,0.35,0.05,0.03,0.02,0.02,0.24,0.06,0.04
FIS,-0.047982514876343654,0.437105386052121,-0.10977333249017013,VNT,0.0172739719395468,Fidelity National Information Services,Information Technology,Data Processing & Outsourced Services,FIS,REGN,VNT,LLY,CLX,NEM,NLOK,ENPH,KEYS,DXCM,0.40486896148378354,0.21180158366287005,0.02,0.18,0.22,0.05,0.21,0.05,0.15,0.0,0.07,0.04,0.6555899400346266,0.2683280693411904,0.0,0.06,0.27,0.07,0.16,0.05,0.06,0.14,0.1,0.08
FITB,0.061189050759048076,0.7165677031964538,0.08539186246616605,CLX,-0.016623532997665405,Fifth Third Bancorp,Financials,Regional Banks,FITB,NFLX,LLY,AMZN,EBAY,EA,ATVI,TSCO,DG,WST,0.42377351911825695,0.2644031629393002,0.01,0.04,0.09,0.08,0.17,0.13,0.03,0.13,0.18,0.13,0.5144986694680715,0.2834349698239087,0.02,0.01,0.09,0.23,0.13,0.03,0.04,0.15,0.0,0.29
FE,-0.3653844716789019,0.5258658802740758,-0.694824451224079,VNT,-0.007513287155755756,FirstEnergy Corp,Utilities,Electric Utilities,FE,MU,AES,VNT,FFIV,MS,LLY,KEYS,ANET,AMAT,0.33744860142505134,0.2683062412921545,0.14,0.09,0.0,0.24,0.19,0.01,0.09,0.16,0.05,0.01,0.5145759646387991,0.27859559343408724,0.01,0.09,0.05,0.39,0.12,0.08,0.07,0.04,0.05,0.1
FRC,0.2543276028812192,0.4630799308074656,0.5492088643050281,VNT,0.12019001925824026,First Republic Bank,Financials,Regional Banks,FRC,REGN,CLX,DXCM,NLOK,NEM,LLY,NFLX,EBAY,AMZN,0.37358325535098297,0.23677768363496227,0.13,0.0,0.17,0.0,0.16,0.14,0.1,0.09,0.09,0.1,0.4257444955533992,0.25203748950170685,0.01,0.01,0.1,0.02,0.15,0.14,0.17,0.11,0.13,0.16
FISV,-0.06089829867906905,0.4540131693124021,-0.13413333091482532,KR,0.056648924224839595,Fiserv Inc,Information Technology,Data Processing & Outsourced Services,FISV,MSFT,ADBE,PYPL,ETSY,ODFL,CHRW,PGR,BIO,POOL,0.3665844423726491,0.29442761142979607,0.08,0.03,0.05,0.09,0.0,0.09,0.22,0.15,0.18,0.09,0.85947705382933,0.4352876225452439,0.0,0.08,0.08,0.24,0.37,0.02,0.11,0.01,0.01,0.07
FLT,-0.11566559155526865,0.5192649169625596,-0.2227487122216047,CLX,-0.04114869237534123,FleetCor Technologies Inc,Information Technology,Data Processing & Outsourced Services,FLT,AMD,TMUS,LLY,ODFL,ETSY,PGR,MSCI,TTWO,EBAY,0.39006696905942284,0.2859112068129811,0.07,0.03,0.04,0.12,0.12,0.0,0.18,0.07,0.15,0.2,0.7093340311723798,0.3513227764191462,0.01,0.02,0.07,0.22,0.1,0.25,0.0,0.02,0.16,0.15
FLIR,0.041429823618080085,0.5792023748951066,0.07152909831487313,OTIS,0.011910935091297247,FLIR Systems,Information Technology,Electronic Equipment & Instruments,FLIR,PWR,TGT,NEE,ENPH,MNST,QCOM,DE,TT,NDAQ,0.3279205014765621,0.310753305558607,0.17,0.06,0.26,0.07,0.01,0.23,0.03,0.03,0.04,0.09,0.8310944118284919,0.4436050742574573,0.02,0.16,0.23,0.04,0.28,0.11,0.08,0.04,0.02,0.02
FLS,-0.16370423633465653,0.6208141337042837,-0.26369283082822786,KR,-0.10510697012783919,Flowserve Corporation,Industrials,Industrial Machinery,FLS,IDXX,COST,TSLA,AAPL,DHR,UPS,ENPH,TMO,CMG,0.4140452953925582,0.28768027413609754,0.07,0.14,0.26,0.03,0.02,0.04,0.11,0.01,0.21,0.1,1.2901821865248775,0.5084834180395804,0.04,0.06,0.07,0.37,0.08,0.11,0.05,0.16,0.05,0.01
FMC,0.1433333972070251,0.5008883714949833,0.28615836454582305,CLX,0.07973613354090858,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,FMC,REGN,NLOK,CLX,LLY,DXCM,NEM,NFLX,MU,KEYS,0.3774277825592054,0.2482294090074129,0.01,0.02,0.24,0.19,0.16,0.07,0.1,0.14,0.0,0.06,0.42958627417789313,0.27795374184314636,0.01,0.04,0.11,0.03,0.18,0.09,0.22,0.24,0.01,0.07
F,0.12036634162709661,0.5434007373479586,0.22150566488838203,REGN,-0.04274896939480402,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,F,LLY,NFLX,NEM,DXCM,AMZN,EBAY,CLX,NLOK,EA,0.3105298759125483,0.2356330681290526,0.11,0.05,0.01,0.02,0.02,0.01,0.16,0.21,0.22,0.18,0.45556147626630833,0.2696965196287374,0.01,0.2,0.19,0.13,0.01,0.18,0.15,0.0,0.13,0.0
FTNT,0.3194770946467749,0.5277196839054779,0.6053916584699497,CARR,0.08095155270513327,Fortinet,Information Technology,Systems Software,FTNT,AES,TT,FDX,BLL,LB,CARR,AWK,UPS,COST,0.4916119792720388,0.2802472728714198,0.12,0.07,0.03,0.02,0.11,0.02,0.17,0.07,0.14,0.24,0.7643095244876724,0.35255569483610055,0.16,0.06,0.14,0.05,0.07,0.04,0.37,0.05,0.02,0.04
FTV,0.08657635454713293,0.4466234050902645,0.1938464342898364,KR,0.036899410599569665,Fortive Corp,Industrials,Industrial Machinery,FTV,NLOK,CLX,DXCM,REGN,NEM,LLY,NFLX,EA,EBAY,0.3480243933214014,0.23534955117869943,0.04,0.19,0.17,0.04,0.04,0.12,0.14,0.02,0.08,0.14,0.41080127160885194,0.2566300477338466,0.03,0.09,0.09,0.07,0.04,0.18,0.15,0.15,0.0,0.2
FBHS,0.3030873979781818,0.5545198411500748,0.5465762908493557,KR,0.07819520722624808,Fortune Brands Home & Security,Industrials,Building Products,FBHS,REGN,VNT,LLY,NLOK,CLX,DXCM,NEM,FFIV,MU,0.41303306140380014,0.20155405000690882,0.0,0.15,0.21,0.04,0.09,0.18,0.03,0.16,0.11,0.01,0.4550341669233227,0.20200769140386435,0.0,0.05,0.28,0.14,0.22,0.15,0.04,0.09,0.02,0.01
FOXA,-0.1619053138903494,0.4842701745048288,-0.3343284852425596,KR,0.06024864817361182,Fox Corporation (Class A),Communication Services,Movies & Entertainment,FOXA,QCOM,BLL,ANSS,TGT,TER,PKI,IPGP,ADSK,MTD,0.3711126521796716,0.30101055115487374,0.05,0.02,0.15,0.06,0.22,0.01,0.23,0.03,0.06,0.16,0.4507242100700321,0.3228511030186646,0.0,0.16,0.11,0.0,0.2,0.08,0.24,0.0,0.11,0.09
FOX,-0.16584430101902897,0.47618299239050954,-0.3482785056779661,KR,0.05405892043093522,Fox Corporation (Class B),Communication Services,Movies & Entertainment,FOX,IPGP,FDX,MTD,TER,ADSK,MNST,CHTR,NDAQ,QCOM,0.26337056888111093,0.3153694741264488,0.18,0.11,0.03,0.13,0.02,0.02,0.15,0.17,0.16,0.01,0.48530873991746304,0.3671993434156023,0.0,0.19,0.03,0.19,0.15,0.11,0.05,0.12,0.02,0.15
BEN,0.07873352359795562,0.5280011434637915,0.14911619903216156,NFLX,0.14058247003041638,Franklin Resources,Financials,Asset Management & Custody Banks,BEN,NFLX,DXCM,AMZN,NLOK,DG,NEM,LLY,CLX,WST,0.3117021398822536,0.22778982472082585,0.02,0.01,0.02,0.05,0.18,0.26,0.06,0.09,0.29,0.0,0.4892340077654964,0.26982197378415185,0.0,0.06,0.08,0.23,0.02,0.03,0.17,0.02,0.12,0.26
FCX,0.8181850136590383,0.6948980714820645,1.1774173036831572,KR,0.0522908416445656,Freeport-McMoRan Inc.,Materials,Copper,FCX,REGN,DXCM,NLOK,CLX,NEM,LLY,EBAY,EA,NFLX,0.37982732842388606,0.24253140967209277,0.01,0.02,0.03,0.2,0.2,0.05,0.16,0.22,0.03,0.07,0.47035471633179243,0.2783856611059003,0.12,0.02,0.04,0.04,0.1,0.15,0.18,0.2,0.01,0.14
GPS,0.28007026556626025,0.9007900697123342,0.31091624450933414,CTXS,-0.048769778234498566,Gap Inc.,Consumer Discretionary,Apparel Retail,GPS,DXCM,NLOK,CLX,LLY,NEM,REGN,VNT,EA,NFLX,0.409387511875833,0.19957432704923805,0.05,0.01,0.16,0.22,0.06,0.15,0.03,0.21,0.04,0.04,0.4630381079160961,0.20292016693058665,0.03,0.09,0.08,0.2,0.06,0.09,0.06,0.32,0.06,0.01
GRMN,0.24156922492754604,0.359558857490414,0.6718489056662619,DPZ,0.1651049693717987,Garmin Ltd.,Consumer Discretionary,Consumer Electronics,GRMN,REGN,NLOK,DXCM,CLX,NEM,LLY,NFLX,EBAY,AMZN,0.35778471179062293,0.23596071461118967,0.13,0.02,0.11,0.03,0.22,0.17,0.09,0.06,0.11,0.04,0.43139300992907303,0.25622873027397025,0.01,0.02,0.13,0.03,0.08,0.14,0.14,0.15,0.17,0.13
IT,0.04040565876374268,0.4696069135285935,0.08604144785718204,VNT,0.03187913857069161,Gartner Inc,Information Technology,IT Consulting & Other Services,IT,NFLX,NEM,LLY,AMZN,EBAY,DXCM,NLOK,DG,ATVI,0.37282514618362506,0.24124323208454404,0.01,0.07,0.11,0.16,0.0,0.18,0.05,0.19,0.21,0.0,0.4464366530644812,0.264335776164,0.0,0.1,0.15,0.17,0.17,0.16,0.08,0.1,0.04,0.03
GD,-0.11716211345661787,0.38995415480682133,-0.30045099407815923,DPZ,0.11737544067931006,General Dynamics,Industrials,Aerospace & Defense,GD,TYL,CMG,FAST,UPS,AAPL,CHRW,FDX,TGT,IDXX,0.32797266226308525,0.2683787018477614,0.12,0.16,0.09,0.05,0.01,0.01,0.17,0.04,0.19,0.15,0.4535957801439185,0.29884667593292275,0.0,0.07,0.14,0.01,0.09,0.15,0.11,0.02,0.14,0.26
GE,0.0269719173942522,0.6114487939435861,0.0441114900567466,KR,-0.05659530792196359,General Electric,Industrials,Industrial Conglomerates,GE,TMO,AAPL,NDAQ,SNPS,DHR,TTWO,LOW,UPS,AMD,0.38519962598347335,0.3027508240442822,0.05,0.19,0.04,0.1,0.07,0.09,0.21,0.02,0.22,0.0,0.4862952888785994,0.32871706345633334,0.01,0.11,0.16,0.01,0.13,0.19,0.25,0.02,0.06,0.06
GIS,0.08295613022850312,0.30142120519641563,0.27521663638245447,TDG,-0.048220885473493125,General Mills,Consumer Staples,Packaged Foods & Meats,GIS,MU,AES,SIVB,MS,CTVA,AMAT,KEYS,ALB,TT,0.3022971219136513,0.3205513138741317,0.34,0.02,0.13,0.01,0.09,0.04,0.06,0.17,0.04,0.09,0.5257753967681024,0.4110065325482089,0.1,0.03,0.06,0.08,0.06,0.08,0.03,0.09,0.29,0.19
GM,0.4006236188606201,0.6037669131997885,0.6635402008656484,KR,-0.06747383750522742,General Motors,Consumer Discretionary,Automobile Manufacturers,GM,NEM,NLOK,DXCM,CLX,LLY,NFLX,REGN,EBAY,EA,0.37214653012173904,0.2364063723110274,0.01,0.15,0.19,0.02,0.2,0.15,0.09,0.04,0.11,0.02,0.40928793779655237,0.2528840312787557,0.02,0.14,0.15,0.05,0.1,0.14,0.16,0.07,0.16,0.01
GPC,-0.021962058473864406,0.498267692410383,-0.04407682618879497,VNT,0.08282895864799134,Genuine Parts,Consumer Discretionary,Specialty Stores,GPC,NLOK,CLX,REGN,DXCM,NEM,LLY,NFLX,MSCI,AMZN,0.3165655943556793,0.24578468000042192,0.15,0.2,0.19,0.09,0.02,0.11,0.04,0.04,0.01,0.14,0.44187717008173305,0.2696852621712824,0.02,0.11,0.04,0.02,0.02,0.16,0.19,0.09,0.03,0.31
GILD,0.050409471803484714,0.36559327108863965,0.1378840251993115,HLT,-0.04725028956577018,Gilead Sciences,Health Care,Biotechnology,GILD,NEM,NLOK,CLX,VNT,DXCM,LLY,EA,EBAY,NFLX,0.40296519726638363,0.1945684985010927,0.23,0.12,0.05,0.11,0.3,0.01,0.03,0.02,0.09,0.04,0.4702865411994327,0.20368188000523574,0.06,0.03,0.11,0.05,0.29,0.07,0.11,0.05,0.18,0.05
GL,-0.08311254366259926,0.5122598251467604,-0.1622468512708133,CLX,0.10659014232917668,Globe Life Inc.,Financials,Life & Health Insurance,GL,ODFL,MSFT,ABMD,BIO,ROL,ADBE,PYPL,MSCI,ETSY,0.47847543462159664,0.3124591839927503,0.02,0.18,0.13,0.25,0.17,0.17,0.05,0.01,0.0,0.01,0.7913431767941275,0.3917481239614695,0.02,0.04,0.01,0.23,0.03,0.07,0.07,0.21,0.05,0.26
GPN,0.053598267159487505,0.5267788525056158,0.10174718841606518,KR,0.03821916236582944,Global Payments Inc.,Information Technology,Data Processing & Outsourced Services,GPN,DXCM,NLOK,NEM,NFLX,CLX,AMZN,LLY,EBAY,DG,0.3537333430137031,0.23136417086438968,0.01,0.0,0.11,0.1,0.07,0.17,0.08,0.03,0.19,0.21,0.44687875457428894,0.26454226908074513,0.0,0.01,0.06,0.17,0.18,0.05,0.13,0.18,0.2,0.02
GS,0.22484708930082012,0.5053185746170461,0.4449610613882929,CLX,0.1293210980455127,Goldman Sachs Group,Financials,Investment Banking & Brokerage,GS,NEM,DXCM,NLOK,CLX,NFLX,AMZN,REGN,EBAY,DG,0.3487776130755005,0.23395172128458247,0.06,0.15,0.0,0.14,0.18,0.09,0.08,0.04,0.07,0.17,0.43530845358814796,0.267031567801285,0.02,0.13,0.08,0.14,0.04,0.09,0.27,0.03,0.16,0.04
GWW,0.16705848653243144,0.4118518521765546,0.40562761985787066,VNT,-0.09314313092751392,Grainger (W.W.) Inc.,Industrials,Industrial Machinery,GWW,REGN,NLOK,DXCM,LLY,CLX,NEM,VNT,EA,NFLX,0.4084196842690611,0.20122695078764619,0.07,0.08,0.13,0.0,0.09,0.23,0.0,0.26,0.11,0.02,0.46705081920309166,0.20776061265923856,0.0,0.03,0.09,0.04,0.08,0.13,0.15,0.27,0.11,0.1
HAL,-0.17243824427489662,0.9417036573286122,-0.18311306633772947,KR,-0.03597373360243895,Halliburton Co.,Energy,Oil & Gas Equipment & Services,HAL,LLY,DG,AMZN,WST,NVDA,EBAY,BIO,ATVI,ROL,0.4271276268568768,0.2637393076219097,0.01,0.14,0.25,0.16,0.12,0.0,0.1,0.11,0.06,0.03,0.5235731763738581,0.292514945781055,0.0,0.18,0.04,0.17,0.18,0.08,0.15,0.05,0.0,0.15
HBI,0.10123395276906362,0.6223867165262781,0.16265442381881132,CPB,0.06191833901516344,Hanesbrands Inc,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",HBI,REGN,LLY,VNT,CLX,NLOK,NEM,DXCM,FFIV,ANET,0.4754227010710228,0.20084066799259542,0.02,0.01,0.12,0.37,0.26,0.02,0.04,0.08,0.04,0.03,0.4754227010710228,0.20084066799259542,0.02,0.01,0.12,0.37,0.26,0.02,0.04,0.08,0.04,0.03
HIG,-0.10395513615737281,0.6291581595235798,-0.16522894058322507,CLX,-0.015963066293071513,Hartford Financial Svc.Gp.,Financials,Property & Casualty Insurance,HIG,IDXX,UPS,TSLA,COST,LOW,AAPL,CHTR,TYL,FAST,0.34563760537379085,0.278665658663787,0.03,0.02,0.12,0.03,0.2,0.02,0.06,0.18,0.17,0.15,0.8719461298223057,0.38316922921712104,0.02,0.24,0.08,0.27,0.14,0.0,0.03,0.08,0.06,0.08
HAS,-0.04436452768151889,0.5265110269868717,-0.08426134574124522,CLX,0.015782182298151256,Hasbro Inc.,Consumer Discretionary,Leisure Products,HAS,LLY,NFLX,AMZN,EBAY,ATVI,WST,DG,EA,TSCO,0.3993012513630638,0.2614995384617429,0.06,0.13,0.03,0.15,0.11,0.03,0.1,0.19,0.08,0.1,0.5142520697311048,0.2887942825278244,0.0,0.06,0.17,0.06,0.17,0.03,0.24,0.02,0.03,0.22
HCA,0.14690055403371835,0.5815011934869633,0.25262296222099107,CLX,-0.01748265667698365,HCA Healthcare,Health Care,Health Care Facilities,HCA,NLOK,NEM,DXCM,LLY,CLX,NFLX,EBAY,AMZN,EA,0.3508772826230424,0.23700670909717322,0.09,0.21,0.11,0.01,0.05,0.19,0.11,0.19,0.0,0.02,0.4431278363663763,0.2642694776565157,0.03,0.08,0.15,0.01,0.15,0.05,0.09,0.16,0.26,0.03
PEAK,-0.018131048704179108,0.5744017691800589,-0.031565098989964166,KR,0.04766188323134609,Healthpeak Properties,Real Estate,Health Care REITs,PEAK,ODFL,ETSY,ROL,PYPL,ABMD,MSCI,TMUS,TTWO,MSFT,0.5548696876479317,0.3027659452684583,0.0,0.17,0.06,0.1,0.01,0.22,0.04,0.14,0.23,0.01,0.8861460318942004,0.4082649158360178,0.04,0.09,0.4,0.06,0.01,0.23,0.01,0.08,0.07,0.01
HSIC,0.019209274529451127,0.4293923235741197,0.044735952356016705,DPZ,0.024781810681189127,Henry Schein,Health Care,Health Care Distributors,HSIC,NEM,NLOK,DXCM,CLX,LLY,NFLX,DG,REGN,AMZN,0.27963870966709004,0.22820134407884474,0.16,0.06,0.2,0.06,0.25,0.02,0.01,0.19,0.02,0.04,0.42368550858761145,0.25754413061151066,0.01,0.15,0.13,0.03,0.07,0.16,0.13,0.1,0.0,0.22
HSY,0.044166720102272704,0.3646467015631726,0.12112195150247676,VNT,-0.0037509644779470663,The Hershey Company,Consumer Staples,Packaged Foods & Meats,HSY,LLY,NEM,NLOK,EBAY,NFLX,DXCM,EA,CLX,ATVI,0.30647982883755276,0.2363875303613133,0.16,0.09,0.08,0.19,0.11,0.01,0.03,0.01,0.24,0.07,0.4161680158101286,0.2559665360470425,0.0,0.15,0.14,0.14,0.17,0.12,0.08,0.02,0.09,0.09
HES,-0.017021414824896844,0.7928064263392093,-0.021469824486026655,DPZ,-0.08861998586675059,Hess Corporation,Energy,Integrated Oil & Gas,HES,CHRW,BLL,AWK,ETSY,FDX,DHR,MSCI,POOL,TMO,0.3729157442037906,0.2778328188854416,0.01,0.28,0.03,0.05,0.01,0.03,0.26,0.0,0.07,0.25,0.7154440997868112,0.3677204577937473,0.03,0.19,0.04,0.11,0.34,0.04,0.11,0.02,0.07,0.04
HPE,-0.18969603150622227,0.5326477771919218,-0.35613784498695406,CLX,0.0196473256130053,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",HPE,ADSK,MTD,BLL,IPGP,INTU,NEE,TGT,FDX,PKI,0.36643391747103904,0.3003726228135839,0.03,0.0,0.09,0.13,0.1,0.01,0.2,0.18,0.01,0.24,0.3989033686575424,0.3067796349772487,0.01,0.02,0.2,0.05,0.06,0.06,0.07,0.28,0.03,0.23
HLT,-0.00905947885202197,0.4953934956775514,-0.018287440047292686,GILD,-0.21696889015796048,Hilton Worldwide Holdings Inc,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",HLT,NFLX,EBAY,AMZN,LLY,EA,ATVI,TSCO,DG,WST,0.34924678045064045,0.24894715356753358,0.18,0.02,0.15,0.09,0.05,0.04,0.1,0.03,0.21,0.12,0.5255015636409066,0.2883956067986378,0.01,0.1,0.18,0.07,0.03,0.0,0.04,0.2,0.05,0.33
HFC,-0.46599946710793444,0.7710658943295104,-0.6043575141047444,KR,-0.10500546297058928,HollyFrontier Corp,Energy,Oil & Gas Refining & Marketing,HFC,AMAT,SIVB,KEYS,GRMN,FFIV,ANET,ABBV,MS,ALXN,0.30721822005526617,0.3089636202827475,0.01,0.01,0.03,0.06,0.18,0.2,0.15,0.19,0.01,0.15,0.36147946262195396,0.3386338323953417,0.0,0.09,0.09,0.14,0.01,0.12,0.17,0.18,0.01,0.18
HOLX,0.3314697210875437,0.4596094880979231,0.7211986037523265,AAL,0.125557127467113,Hologic,Health Care,Health Care Equipment,HOLX,REGN,NLOK,LLY,CLX,DXCM,NEM,MU,VNT,FFIV,0.41595265092050226,0.2030986183009627,0.05,0.02,0.17,0.04,0.22,0.02,0.04,0.04,0.23,0.18,0.46686624485088024,0.2122466883471914,0.09,0.06,0.08,0.13,0.08,0.01,0.19,0.02,0.28,0.07
HD,0.23646762620589673,0.42851075910739433,0.5518359135216782,VNT,-0.05985759774683558,Home Depot,Consumer Discretionary,Home Improvement Retail,HD,MU,LLY,REGN,FFIV,KEYS,ANET,AES,VNT,AMAT,0.4305619175364789,0.25607245844275434,0.05,0.01,0.11,0.09,0.22,0.2,0.08,0.0,0.23,0.01,0.45968387278441686,0.25742206284649755,0.04,0.08,0.04,0.17,0.27,0.04,0.05,0.01,0.28,0.04
HON,0.16790765994156795,0.4345557627401371,0.3863892147760475,CLX,0.059860662221762895,Honeywell Int'l Inc.,Industrials,Industrial Conglomerates,HON,NLOK,CLX,DXCM,NEM,LLY,REGN,EBAY,NFLX,EA,0.33341078407302316,0.23304143108710565,0.11,0.17,0.29,0.07,0.09,0.08,0.05,0.09,0.04,0.0,0.4170189515799526,0.2583426290298717,0.02,0.08,0.09,0.05,0.17,0.21,0.04,0.17,0.16,0.01
HRL,0.02926261515278508,0.28810095368465793,0.10157069866840703,SPG,-0.18007011116441557,Hormel Foods Corp.,Consumer Staples,Packaged Foods & Meats,HRL,AES,KEYS,AMAT,FFIV,CTVA,ALB,SIVB,MS,ALXN,0.2732257966616049,0.2977293704810152,0.29,0.09,0.01,0.04,0.29,0.02,0.01,0.05,0.01,0.2,0.5138517007032812,0.38218902809137745,0.03,0.15,0.01,0.0,0.25,0.05,0.31,0.05,0.01,0.12
HST,-0.1485629612110105,0.6507429162962838,-0.22829746969288509,BIIB,-0.16372095995390143,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,HST,CHTR,AWK,MNST,TSLA,ANSS,UPS,IDXX,COST,LOW,0.3248152302038151,0.2858340168729706,0.05,0.03,0.14,0.12,0.01,0.05,0.05,0.2,0.33,0.01,0.9193648538880991,0.40526353186737785,0.03,0.27,0.08,0.01,0.31,0.01,0.01,0.19,0.09,0.0
HWM,-0.11679036522939353,0.7418944009000623,-0.15742181783243556,KR,-0.06600626135481093,Howmet Aerospace,Industrials,Aerospace & Defense,HWM,CDNS,TMUS,CTLT,CHRW,NOW,ETSY,PYPL,MSCI,CMG,0.5041406734278662,0.324975941964121,0.07,0.08,0.18,0.02,0.29,0.16,0.08,0.05,0.01,0.05,0.7977917062483357,0.38957327409856807,0.03,0.03,0.01,0.25,0.24,0.0,0.31,0.03,0.0,0.1
HPQ,0.22688478003822737,0.5313433429324775,0.4270022068707081,CLX,0.07335690217514912,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",HPQ,NLOK,NEM,DXCM,CLX,NFLX,EBAY,LLY,AMZN,EA,0.3428081908129593,0.23584154259936208,0.07,0.26,0.06,0.02,0.28,0.02,0.04,0.08,0.1,0.06,0.4326660304442168,0.2566097466652811,0.0,0.16,0.12,0.02,0.05,0.01,0.25,0.15,0.24,0.0
HUM,0.11225544857388388,0.48968926543257685,0.22923812404734004,VNT,0.0347450509407074,Humana Inc.,Health Care,Managed Health Care,HUM,MU,AES,LLY,REGN,VNT,ALB,ANET,AMAT,KEYS,0.5096111676548821,0.2632269822718638,0.01,0.06,0.09,0.18,0.12,0.29,0.05,0.1,0.01,0.09,0.532292456426014,0.267636595797221,0.12,0.05,0.08,0.11,0.06,0.36,0.11,0.02,0.01,0.09
HBAN,0.013396289397507668,0.6330792558057589,0.021160524965325847,TTWO,-0.08496717693244828,Huntington Bancshares,Financials,Regional Banks,HBAN,TSCO,WST,EA,DG,ATVI,LLY,NVDA,MSFT,EBAY,0.3903528733860609,0.2651893842227918,0.01,0.06,0.12,0.21,0.16,0.07,0.1,0.0,0.03,0.22,0.49614523398425053,0.2923931639580644,0.01,0.03,0.28,0.07,0.08,0.06,0.08,0.08,0.0,0.31
HII,-0.3442377175103438,0.440258865405649,-0.7818984342158959,NEM,0.07449281828306925,Huntington Ingalls Industries,Industrials,Aerospace & Defense,HII,MS,AES,FFIV,AMAT,SIVB,ANET,MU,KEYS,GRMN,0.1923786884574306,0.3449547678376869,0.21,0.03,0.05,0.18,0.0,0.04,0.08,0.03,0.22,0.16,0.40142759332050904,0.4012222313830708,0.0,0.01,0.1,0.07,0.03,0.2,0.23,0.05,0.22,0.1
IEX,0.1475488562665773,0.37750506035790576,0.39085265804566666,VNT,0.21578571326940355,IDEX Corporation,Industrials,Industrial Machinery,IEX,REGN,CLX,NLOK,DXCM,LLY,NEM,NFLX,EBAY,EA,0.33550493852143676,0.23523040847596446,0.14,0.05,0.17,0.19,0.03,0.1,0.13,0.09,0.05,0.03,0.4225265306988273,0.26212411087604065,0.01,0.06,0.04,0.16,0.05,0.15,0.18,0.19,0.15,0.02
IDXX,0.5963203148723362,0.4023791099637302,1.4819862664492882,VNT,-0.0017890756522978282,IDEXX Laboratories,Health Care,Health Care Equipment,IDXX,REGN,NLOK,DXCM,LLY,CLX,MU,NEM,AES,FFIV,0.3542100913601175,0.2395238857719662,0.04,0.13,0.16,0.04,0.12,0.19,0.0,0.1,0.06,0.15,0.4144461490839155,0.2549056324638767,0.25,0.03,0.2,0.0,0.1,0.08,0.02,0.18,0.02,0.11
INFO,0.1652892093601515,0.4291871263088314,0.3851215454240207,VNT,-0.1231897981440433,IHS Markit Ltd.,Industrials,Research & Consulting Services,INFO,REGN,NLOK,CLX,DXCM,LLY,NEM,VNT,NFLX,EBAY,0.4193259165096731,0.19660362041633225,0.14,0.09,0.06,0.26,0.01,0.02,0.07,0.31,0.02,0.01,0.5258654965482316,0.21577425926053756,0.01,0.01,0.08,0.01,0.01,0.1,0.2,0.31,0.18,0.1
ITW,0.15020444145295103,0.40786922368088835,0.36826618124653865,VNT,0.12077052555602685,Illinois Tool Works,Industrials,Industrial Machinery,ITW,VNT,REGN,LLY,NLOK,DXCM,CLX,NEM,FFIV,MU,0.4389566227765527,0.19814524898497624,0.06,0.29,0.08,0.14,0.14,0.02,0.06,0.05,0.14,0.0,0.4780994989092198,0.2149179774146235,0.0,0.3,0.15,0.18,0.01,0.05,0.12,0.13,0.03,0.03
ILMN,0.19713582844666924,0.45063589140983423,0.43746144549188287,VNT,0.023635933214306667,Illumina Inc,Health Care,Life Sciences Tools & Services,ILMN,AES,BLL,TT,FDX,LB,CARR,COST,AWK,PWR,0.43224186408487636,0.2816578979213207,0.17,0.07,0.16,0.01,0.04,0.01,0.12,0.26,0.08,0.07,0.7009321403842359,0.32643196669693053,0.1,0.09,0.11,0.07,0.04,0.03,0.34,0.11,0.11,0.0
